id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
670258,MIN,Lichens,,PreservedSpecimen,3f9ca5e1-e8a0-41f4-8ac2-c70e48d20582,711272,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,621,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on elm",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Dresbach, 2 Mi Sw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:3f9ca5e1-e8a0-41f4-8ac2-c70e48d20582,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670258
670285,MIN,Lichens,,PreservedSpecimen,8de66f8c-e9d4-4f37-bdba-f24089ac4a0e,711299,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,589,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on fallen tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Se Corner of County",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:8de66f8c-e9d4-4f37-bdba-f24089ac4a0e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670285
670332,MIN,Lichens,,PreservedSpecimen,f5e8c980-8f95-4390-83dc-ce2a682f95fe,711346,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,521,1979-06-12,1979,6,12,163,,12/Jun/1979,,,"on fallen tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, Bluffside Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:f5e8c980-8f95-4390-83dc-ce2a682f95fe,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670332
670350,MIN,Lichens,,PreservedSpecimen,a169f7a5-81a8-4264-87dc-a63fde6546dd,711364,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,494,1979-06-12,1979,6,12,163,,12/Jun/1979,,,"on red oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Stockton, 2.5 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:a169f7a5-81a8-4264-87dc-a63fde6546dd,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670350
670353,MIN,Lichens,,PreservedSpecimen,2d86b04c-ee38-4578-8a40-6e85a2f64e1a,711367,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,489,1979-06-12,1979,6,12,163,,12/Jun/1979,,,"on moss covered stump",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Stockton, 2.5 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:2d86b04c-ee38-4578-8a40-6e85a2f64e1a,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670353
670357,MIN,Lichens,,PreservedSpecimen,de5f867e-db73-4d5a-9526-0bda57ba6563,711371,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,484,1979-06-12,1979,6,12,163,,12/Jun/1979,,,"on fallen tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Stockton, 2.5 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:de5f867e-db73-4d5a-9526-0bda57ba6563,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670357
670364,MIN,Lichens,,PreservedSpecimen,773262fc-c5ad-422c-a608-c773bc549831,711378,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,475,1979-06-12,1979,6,12,163,,12/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Stockton, 2.5 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:773262fc-c5ad-422c-a608-c773bc549831,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670364
670370,MIN,Lichens,,PreservedSpecimen,f1b13d63-ee09-4a89-a043-8fcca7d260b2,711384,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,469,1979-06-12,1979,6,12,163,,12/Jun/1979,,,"on fallen oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Stockton, 2.5 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:f1b13d63-ee09-4a89-a043-8fcca7d260b2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670370
672163,MIN,Lichens,,PreservedSpecimen,8d5f3d0c-b3b0-4f94-9014-ffc4ad121d3d,718727,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,38576,1979-06-27,1979,6,27,178,,27/Jun/1979,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Finger Bay, Point On E Side; Voyageurs National Park",,0,,48.53333333,-92.75444444,,,"48°32'00""N, 92°45'16""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:8d5f3d0c-b3b0-4f94-9014-ffc4ad121d3d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=672163
672196,MIN,Lichens,,PreservedSpecimen,cd681981-d271-4196-a66a-bf24cd3782cc,718760,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,38497,1979-06-27,1979,6,27,178,,27/Jun/1979,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Browns Bay; Voyageurs National Park",,0,,48.52638889,-92.79722222,,,"48°31'35""N, 92°47'50""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:cd681981-d271-4196-a66a-bf24cd3782cc,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=672196
672216,MIN,Lichens,,PreservedSpecimen,9625ff28-9ec0-4386-93e6-dd7ea19d189a,718780,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,38453,1979-06-27,1979,6,27,178,,27/Jun/1979,,,"on rock",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Browns Bay; Voyageurs National Park",,0,,48.52638889,-92.79722222,,,"48°31'35""N, 92°47'50""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9625ff28-9ec0-4386-93e6-dd7ea19d189a,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=672216
672694,MIN,Lichens,,PreservedSpecimen,108cce7d-93ac-42c0-a97c-9cc675c64245,719261,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Trana, T.",,7427,1978-10-21,1978,10,21,294,,21/Oct/1978,,,,,,,,,,,,,,,,,"United States",Minnesota,Hennepin,,"Wolsfeld Lake, W of Minneapolis",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:108cce7d-93ac-42c0-a97c-9cc675c64245,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=672694
672695,MIN,Lichens,,PreservedSpecimen,d95eeb85-f5f4-4db5-87b7-f1ca2d4008b4,719262,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Trana, T.",,7427,1978-10-21,1978,10,21,294,,21/Oct/1978,,,"on bark on ground",,,,,,,,,,,,,,"United States",Minnesota,Hennepin,,"Wolsfeld Lake, W of Minneapolis",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:d95eeb85-f5f4-4db5-87b7-f1ca2d4008b4,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=672695
672718,MIN,Lichens,,PreservedSpecimen,8b08825a-ca37-489c-b7be-40e801a6199c,719285,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Trana, T.",,7349,1978-10-07,1978,10,7,280,,07/Oct/1978,,,"on cottonwood",,,,,,,,,,,,,,"United States",Minnesota,Hennepin,,"Bloo Gton, Anderson Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:8b08825a-ca37-489c-b7be-40e801a6199c,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=672718
673503,MIN,Lichens,,PreservedSpecimen,1f1b6500-be70-448f-9c5f-67be26851088,720319,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,42174,1980-09-08,1980,9,8,252,,08/Sep/1980,,,"on black spruce",,,,,,,,,,,,,,"United States",Minnesota,Itasca,,"Grand Rapids, 20 Mi N of; Chippewa National Forest",,0,,47.50722222,-93.42166667,,,"47°30'26""N, 93°25'18""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:1f1b6500-be70-448f-9c5f-67be26851088,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673503
673566,MIN,Lichens,,PreservedSpecimen,a9805a36-0309-4418-a986-8fdf7e279dd2,720382,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,42086,1980-09-07,1980,9,7,251,,07/Sep/1980,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Susie Island, Near E; Susie Islands Preserve",,0,,47.9775,-89.57611111,,,"47°58'39""N, 89°34'34""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:a9805a36-0309-4418-a986-8fdf7e279dd2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673566
673614,MIN,Lichens,,PreservedSpecimen,38f6d66f-53f8-4654-9a07-fc81673f4b90,720430,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,42019,1980-09-06,1980,9,6,250,,06/Sep/1980,,,"on rock",,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Susie Island, Sw Point; Susie Islands Preserve",,0,,47.96722222,-89.58916667,,,"47°58'02""N, 89°35'21""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:38f6d66f-53f8-4654-9a07-fc81673f4b90,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673614
673644,MIN,Lichens,,PreservedSpecimen,e90185fa-1595-4fc5-9bda-6ff5f1bd5396,720460,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,41976,1980-09-06,1980,9,6,250,,06/Sep/1980,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Susie Island, Sw Point; Susie Islands Preserve",,0,,47.96722222,-89.58916667,,,"47°58'02""N, 89°35'21""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:e90185fa-1595-4fc5-9bda-6ff5f1bd5396,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673644
673745,MIN,Lichens,,PreservedSpecimen,ca25d802-11a5-42b7-9446-7e1dbc818b83,720561,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,41822,1980-09-05,1980,9,5,249,,05/Sep/1980,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Lucille Island, Ne End; Susie Islands Preserve",,0,,47.96722222,-89.5675,,,"47°58'02""N, 89°34'03""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ca25d802-11a5-42b7-9446-7e1dbc818b83,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673745
673777,MIN,Lichens,,PreservedSpecimen,01e1232f-db0e-4b83-bf34-31c4c7312b3d,720593,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,41766,1980-08-12,1980,8,12,225,,12/Aug/1980,,,"on balsam fir",,,,,,,,,,,,,,"United States",Minnesota,Lake,,"Half Mile N of Entrance; Crosby State Park",,0,,47.48638889,-91.12388889,,,"47°29'11""N, 91°07'26""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:01e1232f-db0e-4b83-bf34-31c4c7312b3d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673777
673803,MIN,Lichens,,PreservedSpecimen,86b96099-3c65-4e87-aa59-86c926387e8d,720619,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,41718,1980-08-05,1980,8,5,218,,05/Aug/1980,,,"on bur oak",,,,,,,,,,,,,,"United States",Minnesota,Kittson,,"Lake Bronson, 3 Mi Se",,0,,48.70888889,-96.60666667,,,"48°42'32""N, 96°36'24""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:86b96099-3c65-4e87-aa59-86c926387e8d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673803
673830,MIN,Lichens,,PreservedSpecimen,dcf8c748-d10a-45c6-8f14-7b1525268846,720646,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,41669,1980-08-04,1980,8,4,217,,04/Aug/1980,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Between Lake Itasca & Elk Lake; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:dcf8c748-d10a-45c6-8f14-7b1525268846,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673830
673832,MIN,Lichens,,PreservedSpecimen,09903ad9-af43-4938-b5df-f66e36460909,720648,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,41663,1980-08-04,1980,8,4,217,,04/Aug/1980,,,"on black spruce",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Between Lake Itasca & Elk Lake; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:09903ad9-af43-4938-b5df-f66e36460909,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673832
673847,MIN,Lichens,,PreservedSpecimen,63235442-17eb-4722-a57d-34cbf6c39bb3,720663,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Wetmore, C.",,41642,1980-07-31,1980,7,31,213,,31/Jul/1980,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Outside W Edge of Itasca State Park",,0,,47.18944444,-95.29805556,,,"47°11'22""N, 95°17'53""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:63235442-17eb-4722-a57d-34cbf6c39bb3,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=673847
675859,MIN,Lichens,,PreservedSpecimen,afef6318-2e8b-46d6-8e82-b555202ab2ec,732084,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Trana, T.",,10060,1980-09-10,1980,9,10,254,,10/Sep/1980,,,"on trunk of bur oak",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Bethel, 5 Mi E of; Allison Savanna Scientific Natural Area",,0,,45.3832,-93.168054,WGS84,500,,"danielstanton (2021-03-11 16:18:58)",,"georef batch tool 2021-03-11","reviewed - high confidence","From site description",,,,,,,,,,"2021-03-11 17:18:58",,11,urn:uuid:afef6318-2e8b-46d6-8e82-b555202ab2ec,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=675859
675860,MIN,Lichens,,PreservedSpecimen,3b09df02-e866-48b4-9091-aa4df1afc808,732085,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Trana, T.",,10059,1980-09-10,1980,9,10,254,,10/Sep/1980,,,"on branch of bur oak",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Bethel, 5 Mi E of; Allison Savanna Scientific Natural Area",,0,,45.3832,-93.168054,WGS84,500,,"danielstanton (2021-03-11 16:18:58)",,"georef batch tool 2021-03-11","reviewed - high confidence","From site description",,,,,,,,,,"2021-03-11 17:18:58",,11,urn:uuid:3b09df02-e866-48b4-9091-aa4df1afc808,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=675860
675895,MIN,Lichens,,PreservedSpecimen,e427c9fd-9be0-479a-a47b-144851949790,732120,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Trana, T.",,10022,1980-09-10,1980,9,10,254,,10/Sep/1980,,,,,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Bethel, 5 Mi E of; Allison Savanna Scientific Natural Area",,0,,45.3832,-93.168054,WGS84,500,,"danielstanton (2021-03-11 16:18:58)",,"georef batch tool 2021-03-11","reviewed - high confidence","From site description",,,,,,,,,,"2021-03-11 17:18:58",,11,urn:uuid:e427c9fd-9be0-479a-a47b-144851949790,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=675895
675991,MIN,Lichens,,PreservedSpecimen,f5a624a5-67c9-44e0-a848-d0c322b58ed5,732231,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Brako, L.",,2509,1980-07-12,1980,7,12,194,,12/Jul/1980,,,,,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Altura, 3 Mi S of; Whitewater Wildlife Area",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:f5a624a5-67c9-44e0-a848-d0c322b58ed5,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=675991
676083,MIN,Lichens,,PreservedSpecimen,2213d218-a6dd-4293-bc35-266dda193889,732323,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Harris, S.",,2367,1935-06-26,1935,6,26,177,,26/Jun/1935,,,,,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Between Bethel And Fish Lake",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:2213d218-a6dd-4293-bc35-266dda193889,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=676083
676086,MIN,Lichens,,PreservedSpecimen,1c81ddec-a661-4c30-9291-19f45dc069fd,732326,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Harris, S.",,2361,1935-06-26,1935,6,26,177,,26/Jun/1935,,,,,,,,,,,,,,,,,"United States",Minnesota,Carlton,,"Rice Lake",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:1c81ddec-a661-4c30-9291-19f45dc069fd,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=676086
680139,MIN,Lichens,,PreservedSpecimen,e31d3214-5f10-4310-a0d4-5d6fcc4149ce,743083,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,44181,1982-06-28,1982,6,28,179,,28/Jun/1982,,,"on black spruce",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Arlberg 2 Bog, E of Floodwood",,0,,46.92194444,-92.80611111,,,"46°55""19""NN, 92°48""22""WW",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:e31d3214-5f10-4310-a0d4-5d6fcc4149ce,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=680139
680144,MIN,Lichens,,PreservedSpecimen,5f51672e-7b76-44d8-96ca-a70c3c2afc2e,743088,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,44175,1982-06-28,1982,6,28,179,,28/Jun/1982,,,"on black spruce",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Arlberg 2 Bog, E of Floodwood",,0,,46.92194444,-92.80611111,,,"46°55""19""NN, 92°48""22""WW",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:5f51672e-7b76-44d8-96ca-a70c3c2afc2e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=680144
680196,MIN,Lichens,,PreservedSpecimen,767ef4f4-24ba-4880-a367-e03436eeced0,743140,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,44121,1982-06-28,1982,6,28,179,,28/Jun/1982,,,"on black spruce",,,,,,,,,,,,,,"United States",Minnesota,"Saint Louis",,"Ely Lake Bog, S of Gilbert",,0,,47.45638889,-92.40777778,,,"47°27'23""NN, 92°24'28""WW",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:767ef4f4-24ba-4880-a367-e03436eeced0,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=680196
685861,MIN,Lichens,,PreservedSpecimen,da0a63d9-c6b0-4862-a1bb-b4e81a82cf8b,760682,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Schuster, J.",,2009,1983-10-17,1983,10,17,290,,17/Oct/1983,,,"on trunk of dead tree",,,,,,,,,,,,,,"United States",Minnesota,Pine,,"Sandstone, 10 Mi Nnw",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:da0a63d9-c6b0-4862-a1bb-b4e81a82cf8b,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=685861
685874,MIN,Lichens,,PreservedSpecimen,5130e104-d341-4f2e-a53b-91e413e4c254,760695,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Schuster, J.",,1994,1983-10-17,1983,10,17,290,,17/Oct/1983,,,"on trunk of northern red oak",,,,,,,,,,,,,,"United States",Minnesota,Pine,,"Sandstone, 10 Mi Nnw",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:5130e104-d341-4f2e-a53b-91e413e4c254,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=685874
685881,MIN,Lichens,,PreservedSpecimen,7e0aca76-6675-4dc3-9791-01651754d68e,760702,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Schuster, J.",,1986,1983-10-17,1983,10,17,290,,17/Oct/1983,,,"on trunk of white pine",,,,,,,,,,,,,,"United States",Minnesota,Pine,,"Sandstone, 10 Mi Nnw",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:7e0aca76-6675-4dc3-9791-01651754d68e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=685881
685898,MIN,Lichens,,PreservedSpecimen,ceee160b-6990-46a5-a63d-28fe36af2d54,760719,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Schuster, J.",,1960,1983-10-17,1983,10,17,290,,17/Oct/1983,,,"on trunk of paper birch",,,,,,,,,,,,,,"United States",Minnesota,Pine,,"Sandstone, 13 Mi Nw",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ceee160b-6990-46a5-a63d-28fe36af2d54,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=685898
